id_venda,id_pedido,id_cliente,id_produto,id_loja,data_venda,quantidade,preco_unitario,valor_desconto,forma_pagamento
22746,9057,1897,162,4,2025-06-21,5,1162.95,290.74,Pix
22747,9057,1441,219,8,2025-11-27,3,1023.98,0.0,Cartão de Débito
22748,9058,837,222,15,2025-08-23,1,631.47,0.0,Boleto
22749,9058,938,62,2,2025-09-12,4,368.7,73.74,Pix
22750,9058,1801,216,1,2025-10-24,2,783.09,156.62,Boleto
22751,9058,932,176,7,2026-04-18,5,1506.07,0.0,Cartão de Crédito
22752,9059,1528,123,10,2026-03-22,3,734.06,0.0,Boleto
22753,9059,1500,217,14,2024-09-22,3,404.89,182.2,Pix
22754,9059,1381,170,4,2026-01-20,4,1252.04,500.82,Boleto
22755,9059,903,289,10,2026-01-16,5,1282.77,0.0,Cartão de Débito
22756,9060,162,85,4,2026-01-30,1,140.12,14.01,Cartão de Débito
22757,9060,1243,244,14,2026-03-05,3,486.99,73.05,Boleto
22758,9061,919,28,10,2025-07-15,5,608.11,456.08,Cartão de Crédito
22759,9061,1834,213,9,2024-12-05,2,21.45,6.43,Cartão de Débito
22760,9061,840,83,3,2026-06-02,5,936.39,0.0,Boleto
22761,9062,659,14,7,2026-05-03,4,1015.33,0.0,Cartão de Crédito
22762,9063,680,51,1,2025-05-29,5,926.05,463.03,Pix
22763,9063,446,3,4,2025-06-13,3,489.61,0.0,Cartão de Crédito
22764,9063,1953,176,15,2025-01-11,1,1506.07,150.61,Pix
22765,9064,1020,243,3,2026-08-01,5,893.62,670.22,Cartão de Crédito
22766,9064,1318,161,2,2026-06-26,1,806.23,0.0,Cartão de Crédito
22767,9064,388,130,7,2025-04-29,1,891.63,0.0,Cartão de Crédito
22768,9064,558,182,3,2025-05-22,1,1463.1,73.16,Cartão de Crédito
22769,9065,1872,235,8,2025-02-28,5,382.19,191.1,Cartão de Crédito
22770,9066,682,275,14,2026-08-15,4,728.05,145.61,Pix
22771,9066,1018,19,1,2025-06-27,2,958.12,0.0,Cartão de Débito
22772,9067,1899,239,6,2025-01-01,5,289.22,0.0,Cartão de Crédito
22773,9067,758,123,15,2025-09-17,1,734.06,0.0,Pix
22774,9067,1511,88,11,2026-03-20,1,798.47,79.85,Cartão de Crédito
22775,9067,367,124,6,2025-04-11,4,362.72,145.09,Cartão de Débito
22776,9068,66,197,14,2024-09-23,5,1269.04,317.26,Cartão de Crédito
22777,9068,1874,167,15,2025-10-25,5,304.68,0.0,Pix
22778,9069,1,129,7,2026-02-18,4,1110.45,0.0,Pix
22779,9070,1938,91,2,2024-11-22,4,429.06,0.0,Cartão de Crédito
22780,9071,1981,143,4,2026-06-28,5,601.81,150.45,Boleto
22781,9071,1007,56,1,2025-10-20,4,1028.11,0.0,Cartão de Crédito
22782,9071,414,96,7,2026-05-02,5,124.66,62.33,Cartão de Crédito
22783,9072,476,249,4,2025-01-19,3,314.36,94.31,Pix
22784,9072,503,64,6,2026-06-12,5,298.05,0.0,Pix
22785,9073,812,208,3,2026-01-16,1,275.76,0.0,Pix
22786,9073,802,132,4,2025-02-04,1,178.37,17.84,Cartão de Débito
22787,9073,1270,145,15,2025-01-07,3,1639.21,0.0,Cartão de Débito
22788,9073,679,76,8,2025-03-29,1,990.52,0.0,Pix
22789,9074,222,105,2,2026-04-08,2,1187.98,0.0,Cartão de Crédito
22790,9074,414,29,11,2025-09-07,3,230.05,0.0,Cartão de Crédito
22791,9074,1512,31,10,2026-06-30,5,443.58,110.9,Pix
22792,9075,619,155,9,2025-04-15,2,950.32,95.03,Cartão de Crédito
22793,9075,688,16,10,2025-01-16,4,543.74,108.75,Cartão de Débito
22794,9076,1557,91,5,2025-01-13,2,429.06,85.81,Boleto
22795,9076,1270,178,5,2024-11-07,1,30.28,0.0,Cartão de Crédito
22796,9076,478,3,7,2025-07-28,1,489.61,0.0,Cartão de Débito
22797,9077,1222,248,14,2026-08-26,3,1384.14,0.0,Pix
22798,9077,1911,84,6,2026-08-19,5,620.58,465.44,Boleto
22799,9077,1211,131,8,2026-08-12,3,436.68,65.5,Pix
22800,9078,205,129,13,2024-12-18,4,1110.45,444.18,Pix
22801,9078,874,138,14,2024-11-05,2,1523.37,152.34,Pix
22802,9078,1275,167,1,2025-01-17,4,304.68,0.0,Pix
22803,9079,735,169,11,2024-10-24,2,605.87,0.0,Cartão de Débito
22804,9079,1487,208,8,2025-02-27,4,275.76,0.0,Boleto
22805,9079,706,104,8,2025-12-10,1,914.51,91.45,Cartão de Crédito
22806,9079,1106,53,3,2026-07-27,5,195.72,0.0,Cartão de Crédito
22807,9080,332,136,1,2026-06-23,1,361.57,0.0,Cartão de Débito
22808,9080,1476,252,5,2025-04-06,4,608.5,243.4,Cartão de Débito
22809,9081,1552,164,9,2026-01-17,2,734.92,220.48,Pix
22810,9081,442,88,6,2025-11-03,3,798.47,239.54,Cartão de Débito
22811,9082,3,18,12,2025-09-28,1,743.22,0.0,Cartão de Débito
22812,9082,979,79,3,2025-08-03,2,178.48,0.0,Cartão de Débito
22813,9083,1588,13,3,2026-03-31,2,552.07,0.0,Pix
22814,9083,700,45,10,2025-12-24,1,187.71,0.0,Boleto
22815,9084,989,86,11,2024-12-25,2,476.39,0.0,Pix
22816,9084,815,178,5,2026-06-29,3,30.28,13.63,Boleto
22817,9085,52,232,8,2024-10-16,5,337.13,0.0,Cartão de Crédito
22818,9086,1897,87,6,2025-01-03,4,1429.92,0.0,Pix
22819,9086,1843,287,9,2025-12-24,4,1787.22,0.0,Cartão de Crédito
22820,9086,721,2,15,2025-01-22,4,1151.06,0.0,Cartão de Crédito
22821,9087,700,87,10,2026-05-25,1,1429.92,0.0,Cartão de Crédito
22822,9088,1905,143,4,2025-10-19,5,601.81,0.0,Boleto
22823,9088,1035,45,6,2025-07-06,3,187.71,28.16,Cartão de Débito
22824,9088,1899,109,8,2026-06-21,4,895.92,179.18,Cartão de Débito
22825,9088,677,60,14,2026-08-12,5,599.31,0.0,Pix
22826,9089,984,254,14,2026-08-16,3,426.42,127.93,Cartão de Débito
22827,9090,1960,169,4,2026-05-09,2,605.87,0.0,Pix
22828,9091,883,248,13,2025-03-03,1,1384.14,0.0,Boleto
22829,9092,1781,108,1,2025-08-09,5,1051.92,0.0,Pix
22830,9092,1905,292,7,2026-06-24,1,988.46,49.42,Cartão de Débito
22831,9092,1508,65,5,2025-08-18,5,412.58,0.0,Cartão de Crédito
22832,9093,244,1,15,2025-08-21,4,211.8,42.36,Boleto
22833,9093,1895,59,10,2026-06-18,3,944.19,0.0,Cartão de Crédito
22834,9093,1979,177,14,2025-02-19,4,906.18,181.24,Pix
22835,9094,1367,41,8,2025-07-13,1,685.34,68.53,Cartão de Crédito
22836,9094,724,86,7,2025-03-05,5,476.39,0.0,Cartão de Débito
22837,9095,1588,1,10,2024-09-29,5,211.8,0.0,Cartão de Débito
22838,9095,145,245,11,2026-02-12,2,763.81,0.0,Cartão de Crédito
22839,9096,62,231,10,2026-07-28,1,1217.99,121.8,Cartão de Crédito
22840,9096,914,257,14,2025-06-20,1,642.61,0.0,Cartão de Débito
22841,9096,61,128,2,2026-04-15,3,641.69,0.0,Boleto
22842,9096,417,204,9,2026-05-25,2,1201.99,240.4,Cartão de Crédito
22843,9097,197,36,15,2025-09-14,3,594.22,0.0,Cartão de Débito
22844,9098,470,91,1,2024-10-08,2,429.06,0.0,Boleto
22845,9099,550,12,12,2026-02-01,5,1469.35,0.0,Boleto
22846,9099,551,126,12,2025-12-30,1,914.45,91.45,Boleto
22847,9099,1312,7,7,2024-09-08,4,876.77,0.0,Cartão de Débito
22848,9099,1244,127,9,2024-09-14,3,173.29,0.0,Cartão de Crédito
22849,9100,1526,135,6,2024-12-14,2,338.84,33.88,Pix
22850,9100,91,36,10,2025-03-16,2,594.22,0.0,Boleto
22851,9100,439,250,9,2026-01-30,4,565.12,339.07,Cartão de Crédito
22852,9101,1835,277,5,2026-02-19,5,731.97,548.98,Pix
22853,9102,1828,271,4,2024-10-23,4,1096.28,219.26,Pix
22854,9103,1612,210,8,2026-08-02,5,712.27,0.0,Boleto
22855,9103,367,291,11,2026-05-27,5,837.42,0.0,Cartão de Débito
22856,9103,264,180,8,2025-05-30,3,541.8,0.0,Pix
22857,9104,1920,174,1,2024-10-18,5,980.07,490.04,Pix
22858,9104,1264,77,1,2025-01-10,1,821.53,82.15,Boleto
22859,9105,845,196,2,2024-12-11,5,880.49,660.37,Cartão de Crédito
22860,9105,1088,63,10,2025-12-21,4,1424.18,0.0,Boleto
22861,9105,1446,295,9,2025-08-15,5,965.32,723.99,Pix
22862,9105,1298,57,1,2024-11-10,4,509.97,203.99,Boleto
22863,9106,1793,230,14,2025-01-23,5,1147.21,0.0,Pix
22864,9107,1855,182,1,2025-12-08,4,1463.1,877.86,Boleto
22865,9108,1995,255,12,2026-03-19,4,155.41,62.16,Pix
22866,9108,1557,294,12,2024-10-31,2,860.4,172.08,Pix
22867,9109,1663,104,1,2026-03-21,1,914.51,91.45,Cartão de Crédito
22868,9110,431,141,10,2026-05-16,2,997.12,0.0,Pix
22869,9110,554,273,13,2025-04-03,5,1459.18,0.0,Cartão de Crédito
22870,9110,1143,36,3,2026-06-23,5,594.22,297.11,Cartão de Débito
22871,9111,1393,135,1,2025-11-29,1,338.84,0.0,Cartão de Crédito
22872,9111,1085,204,6,2024-09-26,1,1201.99,120.2,Cartão de Crédito
22873,9112,570,202,13,2025-03-03,1,1143.34,0.0,Boleto
22874,9112,1492,245,11,2025-02-27,1,763.81,0.0,Cartão de Crédito
22875,9113,485,250,4,2026-03-14,4,565.12,226.05,Pix
22876,9113,1845,258,8,2024-12-04,2,1073.68,0.0,Boleto
22877,9113,83,250,4,2026-05-23,3,565.12,169.54,Cartão de Débito
22878,9114,1534,131,3,2025-04-09,2,436.68,43.67,Boleto
22879,9115,1215,99,8,2025-07-14,4,910.1,182.02,Pix
22880,9116,716,229,15,2024-11-12,5,978.49,0.0,Cartão de Crédito
22881,9116,736,63,6,2025-01-04,5,1424.18,1068.13,Pix
22882,9116,1497,172,14,2026-05-11,2,855.07,0.0,Boleto
22883,9116,611,160,10,2025-06-16,3,306.74,138.03,Cartão de Débito
22884,9117,174,276,8,2025-12-29,1,387.92,0.0,Cartão de Crédito
22885,9117,97,124,4,2026-05-07,3,362.72,0.0,Cartão de Débito
22886,9118,1024,125,12,2026-04-13,5,1263.32,0.0,Pix
22887,9118,1249,67,14,2026-03-13,5,1062.73,0.0,Cartão de Crédito
22888,9118,464,118,13,2025-07-08,3,1449.77,434.93,Cartão de Débito
22889,9119,846,208,14,2025-04-16,3,275.76,124.09,Boleto
22890,9119,1246,272,4,2025-12-25,1,58.35,0.0,Boleto
22891,9119,1933,298,2,2025-09-09,5,1482.06,0.0,Cartão de Crédito
22892,9120,875,49,5,2024-11-23,2,1030.1,206.02,Boleto
22893,9120,1913,85,9,2025-04-19,3,140.12,42.04,Cartão de Débito
22894,9120,768,184,4,2026-04-03,5,983.36,245.84,Cartão de Crédito
22895,9120,1717,101,13,2025-04-01,2,826.07,247.82,Cartão de Débito
22896,9121,1443,149,6,2024-11-06,4,1286.45,771.87,Boleto
22897,9122,1929,77,10,2026-02-21,1,821.53,0.0,Cartão de Crédito
22898,9122,809,205,2,2025-05-27,5,407.23,101.81,Boleto
22899,9122,480,157,7,2026-06-17,5,489.12,0.0,Cartão de Débito
22900,9122,1701,295,1,2026-04-21,2,965.32,193.06,Cartão de Crédito
22901,9123,1799,38,10,2024-11-05,3,859.49,128.92,Pix
22902,9124,1059,145,9,2024-11-13,3,1639.21,0.0,Cartão de Débito
22903,9124,644,98,11,2026-05-13,2,802.71,0.0,Cartão de Débito
22904,9124,636,158,13,2024-11-09,4,1242.23,0.0,Cartão de Débito
22905,9125,15,27,13,2025-10-15,4,847.72,508.63,Cartão de Crédito
22906,9125,1147,204,2,2026-02-07,1,1201.99,60.1,Boleto
22907,9125,1389,272,7,2025-09-26,2,58.35,0.0,Boleto
22908,9125,40,45,13,2025-04-29,2,187.71,18.77,Boleto
22909,9126,678,88,3,2025-04-29,2,798.47,159.69,Cartão de Crédito
22910,9126,453,231,5,2025-03-11,2,1217.99,121.8,Cartão de Crédito
22911,9127,1849,69,13,2026-06-25,2,606.93,121.39,Boleto
22912,9128,218,100,12,2025-08-05,5,746.56,0.0,Cartão de Crédito
22913,9128,1062,207,1,2026-03-23,2,723.42,144.68,Boleto
22914,9128,129,287,10,2025-07-30,3,1787.22,536.17,Pix
22915,9129,1640,112,12,2026-01-30,2,274.15,27.41,Cartão de Débito
22916,9130,183,116,13,2025-06-20,2,1124.6,224.92,Cartão de Débito
22917,9130,747,106,2,2025-06-10,3,18.7,0.0,Cartão de Débito
22918,9131,1408,91,15,2025-01-05,1,429.06,64.36,Cartão de Crédito
22919,9131,1175,190,15,2024-12-24,3,838.74,125.81,Boleto
22920,9132,1841,195,15,2025-02-21,4,1162.33,464.93,Cartão de Débito
22921,9132,817,171,1,2026-02-05,5,609.89,457.42,Cartão de Débito
22922,9132,1790,260,1,2025-03-30,5,46.48,34.86,Cartão de Crédito
22923,9133,310,100,15,2025-01-24,5,746.56,186.64,Pix
22924,9133,365,256,9,2024-10-31,3,626.14,281.76,Cartão de Crédito
22925,9133,310,147,1,2025-06-27,5,306.4,0.0,Cartão de Crédito
22926,9133,755,59,12,2026-01-08,3,944.19,141.63,Pix
22927,9134,365,226,11,2025-08-15,3,1851.85,0.0,Cartão de Crédito
22928,9134,1304,187,13,2025-06-10,5,209.13,0.0,Boleto
22929,9134,1645,143,2,2026-03-24,4,601.81,0.0,Cartão de Débito
22930,9135,1040,197,9,2025-12-31,2,1269.04,253.81,Cartão de Débito
22931,9136,1694,174,2,2025-12-02,4,980.07,588.04,Cartão de Débito
22932,9136,150,104,3,2025-05-11,3,914.51,411.53,Pix
22933,9136,1194,25,4,2025-03-30,1,20.29,1.01,Cartão de Débito
22934,9137,1976,174,12,2026-01-18,1,980.07,49.0,Cartão de Débito
22935,9138,1082,277,5,2024-12-07,3,731.97,109.8,Boleto
22936,9138,759,20,7,2025-10-19,5,253.65,0.0,Boleto
22937,9138,909,146,12,2024-10-19,2,336.35,0.0,Pix
22938,9138,1496,195,1,2025-04-20,5,1162.33,290.58,Cartão de Débito
22939,9139,226,206,1,2025-02-23,1,637.29,0.0,Pix
22940,9139,618,56,14,2026-02-05,4,1028.11,616.87,Cartão de Débito
22941,9139,1133,28,10,2026-02-10,1,608.11,91.22,Cartão de Débito
22942,9140,1026,227,13,2026-08-15,2,327.43,65.49,Cartão de Crédito
22943,9140,1485,243,2,2026-03-15,4,893.62,536.17,Boleto
22944,9140,856,196,10,2024-12-16,4,880.49,176.1,Cartão de Débito
22945,9140,1247,60,11,2025-08-29,5,599.31,149.83,Boleto
22946,9141,434,107,13,2026-07-04,3,454.23,204.4,Pix
22947,9141,451,33,9,2025-10-27,2,729.63,72.96,Cartão de Crédito
22948,9141,1977,9,11,2025-06-24,5,800.51,200.13,Pix
22949,9142,750,261,11,2024-11-22,3,890.4,267.12,Pix
22950,9142,1363,38,13,2024-09-20,4,859.49,171.9,Cartão de Crédito
22951,9142,1151,292,4,2026-04-03,2,988.46,98.85,Cartão de Crédito
22952,9143,260,164,12,2024-11-01,4,734.92,0.0,Pix
22953,9144,241,265,13,2026-04-21,5,623.6,0.0,Boleto
22954,9144,526,206,14,2026-06-09,4,637.29,127.46,Cartão de Débito
22955,9145,1802,172,15,2026-03-07,3,855.07,0.0,Pix
22956,9145,1481,39,5,2025-09-06,2,791.86,0.0,Boleto
22957,9145,1517,203,14,2025-02-19,5,942.84,0.0,Pix
22958,9145,375,38,15,2026-08-31,2,859.49,85.95,Cartão de Crédito
22959,9146,488,38,2,2026-06-28,3,859.49,257.85,Cartão de Débito
22960,9146,1763,108,15,2026-06-19,5,1051.92,525.96,Cartão de Crédito
22961,9146,1763,268,8,2024-11-12,5,970.59,485.3,Cartão de Débito
22962,9147,878,49,15,2026-02-16,3,1030.1,309.03,Pix
22963,9148,1348,260,7,2026-02-02,2,46.48,0.0,Boleto
22964,9148,1418,291,13,2025-04-13,4,837.42,0.0,Boleto
22965,9148,682,9,15,2024-11-19,3,800.51,240.15,Boleto
22966,9149,1389,115,10,2026-02-26,4,46.82,0.0,Cartão de Crédito
22967,9149,667,76,8,2025-03-09,3,990.52,297.16,Pix
22968,9149,417,39,3,2025-11-01,2,791.86,158.37,Cartão de Débito
22969,9149,69,44,9,2026-03-24,5,716.81,537.61,Boleto
22970,9150,1126,155,14,2025-09-03,2,950.32,0.0,Cartão de Débito
22971,9151,1782,245,5,2025-02-24,4,763.81,458.29,Cartão de Crédito
22972,9151,1192,218,1,2025-07-22,2,544.69,54.47,Pix
22973,9151,1988,13,15,2026-02-25,1,552.07,0.0,Cartão de Crédito
22974,9152,1075,203,11,2025-04-19,2,942.84,0.0,Pix
22975,9153,1409,278,13,2025-10-29,4,759.46,303.78,Cartão de Crédito
22976,9153,1,246,14,2025-07-13,3,91.63,27.49,Cartão de Débito
22977,9154,552,182,8,2025-01-16,5,1463.1,0.0,Boleto
22978,9154,1529,100,9,2025-05-07,5,746.56,186.64,Cartão de Débito
22979,9154,1930,80,4,2024-10-20,1,934.43,93.44,Cartão de Débito
22980,9155,453,32,7,2025-06-25,1,1035.43,0.0,Pix
22981,9155,199,114,15,2025-06-08,3,495.2,74.28,Boleto
22982,9155,1134,193,11,2025-06-01,3,233.82,0.0,Cartão de Débito
22983,9156,1031,193,15,2025-03-26,5,233.82,0.0,Cartão de Crédito
22984,9156,490,129,9,2026-06-25,4,1110.45,0.0,Boleto
22985,9156,818,221,15,2026-03-28,4,989.48,395.79,Cartão de Débito
22986,9157,490,153,6,2025-06-17,4,1145.38,229.08,Boleto
22987,9157,1338,18,12,2026-01-14,1,743.22,74.32,Pix
22988,9157,1876,288,14,2026-02-20,2,920.39,0.0,Boleto
22989,9158,222,184,8,2025-11-20,3,983.36,0.0,Pix
22990,9158,589,117,10,2025-01-09,5,1202.34,0.0,Boleto
22991,9158,716,150,3,2025-02-28,2,868.55,0.0,Cartão de Crédito
22992,9158,552,177,1,2025-08-14,5,906.18,0.0,Pix
22993,9159,1176,217,2,2025-08-23,4,404.89,242.93,Pix
22994,9160,1769,136,5,2025-04-14,4,361.57,0.0,Boleto
22995,9160,1094,113,1,2026-06-23,1,1301.98,0.0,Cartão de Crédito
22996,9160,197,275,11,2025-09-08,5,728.05,364.03,Boleto
22997,9160,1508,129,7,2026-01-26,5,1110.45,0.0,Cartão de Crédito
22998,9161,1832,180,10,2026-04-23,1,541.8,54.18,Cartão de Crédito
22999,9161,1454,21,4,2025-12-24,4,598.92,239.57,Boleto
23000,9162,1628,299,9,2025-09-07,2,365.9,0.0,Cartão de Débito
23001,9162,1451,241,9,2025-08-08,4,66.18,26.47,Cartão de Débito
23002,9162,1580,27,12,2026-04-06,1,847.72,0.0,Cartão de Crédito
23003,9162,1084,178,3,2026-06-26,1,30.28,0.0,Cartão de Crédito
23004,9163,836,55,13,2024-12-03,2,85.17,0.0,Cartão de Crédito
23005,9163,1636,24,3,2025-09-04,4,1011.94,0.0,Pix
23006,9163,1234,62,5,2025-11-24,5,368.7,92.18,Boleto
23007,9163,1612,270,8,2026-04-27,5,106.54,0.0,Cartão de Débito
23008,9164,1786,169,6,2025-09-12,3,605.87,0.0,Cartão de Crédito
23009,9164,17,24,7,2025-11-08,4,1011.94,202.39,Cartão de Crédito
23010,9164,1784,72,8,2025-01-07,2,35.69,7.14,Pix
23011,9165,1664,213,11,2025-12-27,1,21.45,1.07,Cartão de Débito
23012,9165,926,134,14,2026-01-19,4,920.63,184.13,Boleto
23013,9165,631,28,9,2025-05-21,4,608.11,0.0,Cartão de Crédito
23014,9165,991,77,7,2026-03-17,4,821.53,0.0,Cartão de Débito
23015,9166,180,274,1,2026-04-10,2,776.42,155.28,Boleto
23016,9167,1450,123,8,2025-01-03,1,734.06,0.0,Cartão de Débito
23017,9167,1107,43,4,2025-02-23,1,343.26,0.0,Boleto
23018,9168,1584,272,5,2025-04-28,3,58.35,0.0,Pix
23019,9168,260,276,12,2026-08-25,3,387.92,58.19,Cartão de Débito
23020,9169,521,105,6,2024-12-03,3,1187.98,178.2,Pix
23021,9169,721,25,8,2025-07-16,2,20.29,0.0,Cartão de Débito
23022,9169,355,137,5,2025-06-24,4,738.12,147.62,Boleto
23023,9169,154,17,8,2025-12-25,4,437.82,175.13,Cartão de Crédito
23024,9170,242,91,9,2025-04-20,2,429.06,42.91,Cartão de Débito
23025,9171,552,41,9,2025-09-05,1,685.34,102.8,Pix
23026,9172,1807,87,8,2025-12-05,2,1429.92,285.98,Cartão de Crédito
23027,9173,1693,265,1,2026-03-13,5,623.6,467.7,Cartão de Débito
23028,9173,1067,111,10,2026-07-04,2,363.61,109.08,Boleto
23029,9173,2000,291,14,2025-05-07,3,837.42,376.84,Pix
23030,9174,544,122,1,2025-03-22,1,1350.74,0.0,Cartão de Débito
23031,9174,1636,224,9,2026-04-25,1,1307.66,0.0,Boleto
23032,9174,1064,100,8,2025-03-10,5,746.56,0.0,Pix
23033,9175,1437,193,4,2026-08-14,2,233.82,0.0,Boleto
23034,9176,1875,113,6,2024-10-15,1,1301.98,0.0,Cartão de Débito
23035,9176,1561,274,5,2025-10-06,4,776.42,0.0,Boleto
23036,9177,1627,19,15,2024-12-27,5,958.12,0.0,Cartão de Débito
23037,9177,963,82,3,2026-04-12,4,317.84,0.0,Cartão de Crédito
23038,9177,583,271,1,2026-07-13,1,1096.28,164.44,Pix
23039,9178,809,150,1,2026-03-06,3,868.55,0.0,Cartão de Débito
23040,9178,1376,149,11,2025-04-23,5,1286.45,321.61,Cartão de Débito
23041,9179,738,70,4,2025-04-23,3,514.46,0.0,Pix
23042,9179,1718,68,3,2026-07-25,2,415.91,0.0,Pix
23043,9179,331,6,13,2024-11-18,2,1544.84,0.0,Cartão de Crédito
23044,9179,364,107,13,2025-09-18,4,454.23,0.0,Boleto
23045,9180,1638,88,10,2025-05-08,1,798.47,0.0,Boleto
23046,9181,1954,145,8,2026-08-29,3,1639.21,0.0,Boleto
23047,9182,1191,241,10,2025-02-12,2,66.18,0.0,Cartão de Débito
23048,9182,1603,238,9,2026-08-17,1,275.16,0.0,Boleto
23049,9182,1384,177,8,2024-09-15,4,906.18,0.0,Pix
23050,9183,1022,169,6,2026-02-20,2,605.87,0.0,Cartão de Crédito
23051,9183,959,206,14,2026-06-17,2,637.29,63.73,Cartão de Crédito
23052,9184,1497,142,5,2026-07-23,4,763.58,305.43,Boleto
23053,9184,1865,291,8,2026-04-23,5,837.42,0.0,Cartão de Crédito
23054,9185,353,231,1,2025-06-30,1,1217.99,0.0,Boleto
23055,9185,397,121,6,2025-07-12,2,368.63,0.0,Cartão de Débito
23056,9185,1843,33,15,2025-12-02,2,729.63,0.0,Cartão de Crédito
23057,9185,1277,219,1,2025-02-21,1,1023.98,51.2,Cartão de Crédito
23058,9186,1355,63,13,2026-01-25,5,1424.18,1068.13,Boleto
23059,9186,354,194,7,2024-10-10,2,511.69,0.0,Pix
23060,9186,815,46,7,2026-09-02,5,228.38,171.28,Cartão de Crédito
23061,9187,1884,226,1,2024-11-02,5,1851.85,0.0,Boleto
23062,9187,543,12,3,2025-06-03,2,1469.35,440.8,Cartão de Débito
23063,9187,1938,300,3,2026-08-03,3,1287.68,386.3,Boleto
23064,9187,146,105,5,2026-07-20,1,1187.98,0.0,Cartão de Débito
23065,9188,522,287,8,2025-04-05,2,1787.22,0.0,Cartão de Débito
23066,9188,1027,182,13,2025-07-02,3,1463.1,219.46,Cartão de Crédito
23067,9188,1479,186,14,2025-03-27,5,194.01,48.5,Boleto
23068,9188,1947,29,12,2026-08-04,2,230.05,0.0,Boleto
23069,9189,1405,13,4,2026-02-19,5,552.07,414.05,Pix
23070,9190,146,53,12,2024-09-17,3,195.72,88.07,Pix
23071,9190,1311,16,12,2026-06-07,3,543.74,0.0,Boleto
23072,9190,1803,198,13,2025-12-07,4,426.56,0.0,Boleto
23073,9191,1292,296,2,2025-01-08,2,543.04,0.0,Cartão de Crédito
23074,9191,943,55,15,2025-03-14,4,85.17,34.07,Cartão de Crédito
23075,9192,795,17,9,2025-06-23,2,437.82,0.0,Boleto
23076,9193,431,70,10,2026-05-16,3,514.46,0.0,Boleto
23077,9193,276,207,13,2026-05-23,4,723.42,0.0,Boleto
23078,9193,537,118,3,2024-11-08,1,1449.77,217.47,Cartão de Crédito
23079,9193,890,49,4,2025-08-11,5,1030.1,772.57,Cartão de Débito
23080,9194,122,68,9,2026-08-14,4,415.91,0.0,Cartão de Débito
23081,9194,36,56,3,2026-07-14,4,1028.11,0.0,Pix
23082,9194,1170,252,8,2024-11-25,5,608.5,456.38,Cartão de Crédito
23083,9194,1702,12,11,2025-03-09,3,1469.35,661.21,Pix
23084,9195,906,181,5,2026-05-04,2,240.1,72.03,Cartão de Débito
23085,9195,1354,67,10,2026-05-14,3,1062.73,318.82,Boleto
23086,9195,109,66,4,2026-06-28,2,1724.65,344.93,Cartão de Débito
23087,9195,829,253,8,2026-06-28,1,149.6,0.0,Boleto
23088,9196,1257,260,4,2026-03-26,1,46.48,0.0,Cartão de Débito
23089,9196,383,118,12,2025-12-25,4,1449.77,0.0,Pix
23090,9196,374,247,9,2025-01-13,4,1244.11,0.0,Cartão de Crédito
23091,9196,1500,206,1,2025-06-25,4,637.29,0.0,Cartão de Crédito
23092,9197,202,75,10,2026-03-02,1,432.8,21.64,Cartão de Crédito
23093,9197,1426,64,1,2025-04-13,3,298.05,0.0,Pix
23094,9197,1827,183,14,2026-05-12,4,987.91,592.75,Pix
23095,9198,373,180,5,2026-01-11,3,541.8,243.81,Pix
23096,9199,973,146,7,2025-02-04,1,336.35,33.64,Pix
23097,9199,427,279,10,2025-09-24,4,1181.4,236.28,Boleto
23098,9199,148,115,13,2025-02-25,5,46.82,23.41,Cartão de Débito
23099,9199,961,106,3,2025-09-07,3,18.7,0.0,Cartão de Crédito
23100,9200,185,106,5,2025-09-02,4,18.7,11.22,Cartão de Crédito
23101,9200,1410,27,15,2024-12-28,1,847.72,42.39,Pix
23102,9201,146,74,14,2024-09-17,1,266.29,39.94,Boleto
23103,9201,1424,23,8,2025-07-07,3,625.55,281.5,Cartão de Débito
23104,9201,110,224,4,2025-12-15,3,1307.66,588.45,Boleto
23105,9202,317,68,9,2024-11-21,2,415.91,0.0,Boleto
23106,9202,1895,17,6,2025-11-14,3,437.82,197.02,Cartão de Crédito
23107,9202,1816,66,8,2026-03-31,2,1724.65,0.0,Cartão de Débito
23108,9203,1472,100,7,2024-09-05,1,746.56,0.0,Cartão de Crédito
23109,9203,1731,14,12,2025-04-18,4,1015.33,0.0,Cartão de Débito
23110,9203,1222,123,1,2024-12-06,3,734.06,0.0,Boleto
23111,9204,1189,166,9,2025-01-25,2,52.91,0.0,Cartão de Débito
23112,9204,257,181,5,2026-07-08,4,240.1,0.0,Cartão de Débito
23113,9204,914,194,10,2026-02-05,2,511.69,0.0,Boleto
23114,9204,1091,185,11,2026-04-08,2,661.28,0.0,Cartão de Débito
23115,9205,726,275,4,2025-01-14,3,728.05,0.0,Pix
23116,9205,277,44,5,2025-08-19,5,716.81,0.0,Pix
23117,9205,6,66,9,2026-06-02,4,1724.65,0.0,Boleto
23118,9205,292,197,12,2024-12-24,3,1269.04,0.0,Cartão de Débito
23119,9206,1098,245,3,2026-04-27,2,763.81,0.0,Cartão de Débito
23120,9206,1950,183,13,2025-05-22,2,987.91,197.58,Pix
23121,9207,1662,81,6,2025-10-30,1,360.13,18.01,Cartão de Débito
23122,9207,1153,86,8,2025-06-17,2,476.39,0.0,Pix
23123,9208,661,15,7,2026-04-01,4,118.57,23.71,Pix
